date,Encoded Products,Cadereyta total $,Cadereyta ctdad,Coahuila total $,Coahuila ctdad,Durango total $,Durango ctdad,Expos F total $,Expos F ctdad,Laredo total $,Laredo ctdad,Monterrey total $,Monterrey ctdad,Online total $,Online ctdad,Queretaro total $,Queretaro ctdad,Reynosa total $,Reynosa ctdad,San Luis total $,San Luis ctdad,Total libre de impuestos,Ctdad Ordenada
14-04-23,Producto 273,0,0,0,0,0,0,0,0,47634.44,7,22694.945,3.5,0,0,18679.955,3.5,0,0,0,0,89009.34,14
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,28220.395,3.5,0,0,0,0,0,0,0,0,28220.395,3.5
14-04-23,Producto 273,0,0,11761.47,3.5,0,0,0,0,0,0,13785.625,3.5,0,0,0,0,0,0,34665.33,10.5,60212.425,17.5
14-04-23,Producto 273,0,0,15133.685,3.5,0,0,0,0,0,0,0,0,0,0,0,0,20011.915,3.5,0,0,35145.6,7
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32013.135,3.5,0,0,32013.135,3.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,22157.415,3.5,0,0,0,0,0,0,0,0,22157.415,3.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,11656.96,10.5,3617.67,3.5,0,0,0,0,0,0,0,0,15274.63,14
14-04-23,Producto 55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42059.08,3.5,42059.08,3.5
14-04-23,Producto 69,0,0,0,0,0,0,0,0,43606.185,3.5,0,0,0,0,0,0,0,0,0,0,43606.185,3.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,74095.805,10.5,0,0,48306.44,7,26869.325,3.5,0,0,149271.57,21
14-04-23,Producto 273,0,0,0,0,0,0,0,0,33624.29,3.5,0,0,0,0,0,0,0,0,0,0,33624.29,3.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,32314.275,3.5,0,0,0,0,0,0,39977.14,3.5,72291.415,7
14-04-23,Producto 1,0,0,69360.725,45.5,0,0,0,0,0,0,0,0,0,0,0,0,11339.335,7,0,0,80700.06,52.5
14-04-23,Producto 0,0,0,21657.93,10.5,0,0,0,0,8734.46,3.5,21181.93,10.5,0,0,7094.815,3.5,0,0,0,0,58669.135,28
14-04-23,Producto 5,0,0,0,0,0,0,0,0,12006.505,3.5,0,0,0,0,9557.555,3.5,0,0,0,0,21564.06,7
14-04-23,Producto 40,0,0,0,0,0,0,0,0,0,0,13350.785,3.5,16398.69,3.5,0,0,0,0,0,0,29749.475,7
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,20634.25,7,0,0,10294.27,3.5,0,0,0,0,30928.52,10.5
14-04-23,Producto 273,0,0,39759.755,10.5,0,0,0,0,0,0,0,0,16036.65,3.5,0,0,0,0,0,0,55796.405,14
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,15083.18,3.5,0,0,0,0,0,0,0,0,15083.18,3.5
14-04-23,Producto 273,0,0,50363.775,10.5,0,0,0,0,0,0,31976.735,7,0,0,0,0,0,0,0,0,82340.51,17.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440.935,3.5,23440.935,3.5
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074.575,3.5,0,0,0,0,24074.575,3.5
14-04-23,Producto 20,0,0,25346.965,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25346.965,3.5
14-04-23,Producto 59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51314.095,3.5,0,0,0,0,51314.095,3.5
14-04-23,Producto 54,0,0,0,0,0,0,0,0,0,0,41359.185,3.5,0,0,0,0,0,0,0,0,41359.185,3.5
14-04-23,Producto 114,0,0,0,0,0,0,0,0,0,0,70417.06,3.5,0,0,0,0,0,0,0,0,70417.06,3.5
14-04-23,Producto 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77052.395,3.5,0,0,0,0,77052.395,3.5
14-04-23,Producto 31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93394.7,7,0,0,0,0,93394.7,7
14-04-23,Producto 16,0,0,0,0,0,0,0,0,64186.605,3.5,0,0,0,0,0,0,0,0,0,0,64186.605,3.5
14-04-23,Producto 8,0,0,0,0,0,0,0,0,0,0,59817.94,3.5,0,0,0,0,0,0,0,0,59817.94,3.5
14-04-23,Producto 53,0,0,0,0,0,0,0,0,0,0,158492.355,3.5,0,0,0,0,0,0,0,0,158492.355,3.5
14-04-23,Producto 131,0,0,22312.185,3.5,0,0,0,0,0,0,19757.08,3.5,0,0,0,0,0,0,0,0,42069.265,7
14-04-23,Producto 122,0,0,0,0,0,0,0,0,0,0,24555.405,3.5,0,0,0,0,0,0,0,0,24555.405,3.5
14-04-23,Producto 148,0,0,0,0,0,0,0,0,0,0,27098.505,3.5,0,0,0,0,0,0,0,0,27098.505,3.5
14-04-23,Producto 134,0,0,87117.03,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87117.03,7
14-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,162794.135,3.5,0,0,0,0,0,0,0,0,162794.135,3.5
15-04-23,Producto 22,0,0,0,0,0,0,0,0,0,0,33423.565,10.5,0,0,0,0,0,0,0,0,33423.565,10.5
15-04-23,Producto 63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20510.63,3.5,0,0,0,0,20510.63,3.5
15-04-23,Producto 93,0,0,0,0,0,0,0,0,0,0,32649.505,3.5,0,0,0,0,0,0,0,0,32649.505,3.5
15-04-23,Producto 88,0,0,0,0,0,0,0,0,0,0,37899.435,3.5,0,0,0,0,0,0,0,0,37899.435,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,38060.12,7,0,0,0,0,0,0,0,0,38060.12,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,25520.81,3.5,0,0,48490.75,7,0,0,0,0,74011.56,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28104.685,3.5,0,0,0,0,28104.685,3.5
15-04-23,Producto 273,0,0,71255.87,7,0,0,0,0,0,0,37087.715,3.5,0,0,0,0,0,0,0,0,108343.585,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,16688.98,3.5,0,0,0,0,0,0,0,0,16688.98,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,57949.99,10.5,0,0,0,0,0,0,0,0,57949.99,10.5
15-04-23,Producto 273,0,0,22753.325,3.5,0,0,0,0,0,0,26614.35,3.5,0,0,0,0,0,0,0,0,49367.675,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,108480.855,14,0,0,29707.895,3.5,0,0,0,0,138188.75,17.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,11786.705,3.5,0,0,0,0,0,0,0,0,11786.705,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,20011.915,3.5,0,0,0,0,0,0,0,0,0,0,20011.915,3.5
15-04-23,Producto 186,0,0,0,0,0,0,0,0,24840.34,3.5,0,0,0,0,0,0,0,0,0,0,24840.34,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7771.33,7,0,0,7771.33,7
15-04-23,Producto 38,0,0,0,0,0,0,0,0,0,0,6330.17,7,3702.195,3.5,0,0,0,0,0,0,10032.365,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,2471.105,3.5,0,0,0,0,0,0,0,0,2471.105,3.5
15-04-23,Producto 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26001.255,3.5,0,0,0,0,26001.255,3.5
15-04-23,Producto 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35988.54,3.5,0,0,0,0,35988.54,3.5
15-04-23,Producto 61,0,0,41209.84,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41209.84,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,20876.94,3.5,18507.79,3.5,0,0,0,0,0,0,0,0,39384.73,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,23062.62,3.5,0,0,26332.915,3.5,0,0,0,0,49395.535,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,53805.885,7,0,0,0,0,0,0,28969.99,3.5,82775.875,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,68103.175,7,0,0,0,0,0,0,0,0,68103.175,7
15-04-23,Producto 1,0,0,10557.33,7,0,0,0,0,0,0,10557.365,7,0,0,9859.92,7,0,0,0,0,30974.615,21
15-04-23,Producto 0,54309.185,28,27559.455,14,0,0,0,0,0,0,13511.89,7,0,0,23690.975,10.5,0,0,0,0,119071.505,59.5
15-04-23,Producto 5,0,0,28687.645,10.5,0,0,0,0,0,0,19051.76,7,0,0,16594.83,3.5,0,0,0,0,64334.235,21
15-04-23,Producto 40,0,0,0,0,0,0,0,0,15851.675,3.5,0,0,0,0,0,0,0,0,0,0,15851.675,3.5
15-04-23,Producto 273,0,0,29118.285,10.5,0,0,0,0,0,0,30951.375,10.5,0,0,0,0,0,0,0,0,60069.66,21
15-04-23,Producto 273,0,0,0,0,0,0,0,0,29451.66,7,77261.31,21,0,0,13710.27,3.5,0,0,0,0,120423.24,31.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,17010.665,3.5,15083.18,3.5,0,0,0,0,0,0,0,0,32093.845,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,63953.4,14,0,0,16787.925,3.5,0,0,0,0,80741.325,17.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,22324.575,3.5,0,0,0,0,0,0,0,0,22324.575,3.5
15-04-23,Producto 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18198.635,3.5,0,0,0,0,18198.635,3.5
15-04-23,Producto 21,0,0,0,0,0,0,0,0,0,0,21242.41,3.5,0,0,0,0,0,0,0,0,21242.41,3.5
15-04-23,Producto 12,0,0,34945.505,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34945.505,3.5
15-04-23,Producto 201,0,0,0,0,0,0,0,0,0,0,82676.965,3.5,0,0,0,0,0,0,0,0,82676.965,3.5
15-04-23,Producto 62,0,0,0,0,0,0,0,0,0,0,100908.815,3.5,0,0,0,0,0,0,0,0,100908.815,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22208.725,3.5,0,0,0,0,22208.725,3.5
15-04-23,Producto 273,0,0,23544.955,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23544.955,3.5
15-04-23,Producto 273,0,0,27220.235,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27220.235,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,23934.89,7,0,0,0,0,0,0,14721.105,3.5,38655.995,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,21561.54,7,0,0,0,0,0,0,13242.67,3.5,34804.21,10.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,11296.705,3.5,0,0,0,0,0,0,12457.445,3.5,23754.15,7
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,19732.44,3.5,0,0,0,0,0,0,20738.55,3.5,40470.99,7
15-04-23,Producto 59,0,0,0,0,0,0,0,0,0,0,39172.455,3.5,0,0,0,0,0,0,0,0,39172.455,3.5
15-04-23,Producto 33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59893.26,3.5,0,0,0,0,59893.26,3.5
15-04-23,Producto 45,0,0,0,0,0,0,0,0,82638.885,3.5,173002.69,7,0,0,0,0,0,0,0,0,255641.575,10.5
15-04-23,Producto 79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82852.035,3.5,0,0,0,0,82852.035,3.5
15-04-23,Producto 31,0,0,54616.8,3.5,0,0,0,0,0,0,51593.43,3.5,0,0,0,0,0,0,0,0,106210.23,7
15-04-23,Producto 8,0,0,0,0,0,0,0,0,226116.17,10.5,128338.42,7,0,0,0,0,0,0,0,0,354454.59,17.5
15-04-23,Producto 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138812.065,3.5,0,0,0,0,138812.065,3.5
15-04-23,Producto 122,0,0,0,0,0,0,0,0,0,0,83688.85,10.5,0,0,0,0,0,0,0,0,83688.85,10.5
15-04-23,Producto 148,0,0,30595.74,3.5,0,0,0,0,0,0,59424.82,7,0,0,0,0,0,0,0,0,90020.56,10.5
15-04-23,Producto 134,0,0,79356.34,7,0,0,0,0,0,0,71517.53,7,0,0,0,0,0,0,0,0,150873.87,14
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,193933.11,3.5,0,0,0,0,0,0,0,0,193933.11,3.5
15-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,108118.64,3.5,0,0,0,0,0,0,0,0,108118.64,3.5
16-04-23,Producto 22,0,0,0,0,0,0,0,0,0,0,11707.045,3.5,0,0,0,0,0,0,0,0,11707.045,3.5
16-04-23,Producto 93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62483.89,7,0,0,0,0,62483.89,7
16-04-23,Producto 78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34669.565,3.5,34669.565,3.5
16-04-23,Producto 88,0,0,0,0,0,0,0,0,0,0,0,0,41647.445,3.5,0,0,0,0,0,0,41647.445,3.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,24244.78,3.5,0,0,25521.44,3.5,0,0,0,0,49766.22,7
16-04-23,Producto 273,0,0,0,0,0,0,0,0,41934.76,3.5,32377.555,3.5,0,0,100144.59,10.5,0,0,0,0,174456.905,17.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,31302.74,3.5,0,0,0,0,0,0,0,0,31302.74,3.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,18301.745,3.5,0,0,0,0,0,0,0,0,0,0,18301.745,3.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,20063.645,3.5,55531.28,10.5,0,0,0,0,0,0,0,0,75594.925,14
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,49366.73,7,0,0,25282.565,3.5,0,0,0,0,74649.295,10.5
16-04-23,Producto 273,33006.33,3.5,33008.745,3.5,0,0,0,0,0,0,144237.59,17.5,0,0,0,0,0,0,0,0,210252.665,24.5
16-04-23,Producto 248,0,0,0,0,0,0,0,0,0,0,27623.225,7,0,0,0,0,0,0,0,0,27623.225,7
16-04-23,Producto 186,0,0,0,0,0,0,0,0,0,0,75312.37,14,0,0,0,0,0,0,0,0,75312.37,14
16-04-23,Producto 273,0,0,7235.34,7,0,0,0,0,0,0,14411.355,14,0,0,0,0,0,0,0,0,21646.695,21
16-04-23,Producto 38,0,0,0,0,0,0,0,0,0,0,2705.85,3.5,0,0,0,0,0,0,0,0,2705.85,3.5
16-04-23,Producto 69,0,0,38621.31,3.5,0,0,0,0,0,0,37325.19,3.5,0,0,0,0,0,0,0,0,75946.5,7
16-04-23,Producto 61,0,0,0,0,0,0,0,0,0,0,42488.145,3.5,0,0,0,0,0,0,0,0,42488.145,3.5
16-04-23,Producto 47,0,0,0,0,0,0,0,0,0,0,57670.305,3.5,0,0,0,0,0,0,0,0,57670.305,3.5
16-04-23,Producto 273,0,0,19437.145,3.5,0,0,0,0,0,0,94937.36,17.5,0,0,19437.145,3.5,0,0,0,0,133811.65,24.5
16-04-23,Producto 273,0,0,29258.81,3.5,0,0,0,0,0,0,112215.88,17.5,0,0,76365.485,10.5,0,0,25016.285,3.5,242856.46,35
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,55296.36,7,0,0,0,0,0,0,0,0,55296.36,7
16-04-23,Producto 273,0,0,34665.785,3.5,0,0,0,0,0,0,105844.795,10.5,0,0,0,0,0,0,36490.3,3.5,177000.88,17.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,23661.435,3.5,0,0,0,0,0,0,0,0,23661.435,3.5
16-04-23,Producto 1,0,0,21114.66,14,0,0,0,0,0,0,5699.47,3.5,0,0,10557.33,7,0,0,0,0,37371.46,24.5
16-04-23,Producto 0,0,0,15623.265,7,0,0,0,0,8912.75,3.5,0,0,0,0,16596.16,7,8101.695,3.5,0,0,49233.87,21
16-04-23,Producto 5,0,0,0,0,0,0,0,0,0,0,9052.05,3.5,11178.44,3.5,0,0,0,0,0,0,20230.49,7
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32498.97,10.5,0,0,21665.98,7,54164.95,17.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,15500.87,3.5,39152.68,10.5,0,0,16035.39,3.5,0,0,0,0,70688.94,17.5
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,30166.36,7,0,0,0,0,0,0,0,0,30166.36,7
16-04-23,Producto 273,0,0,15988.35,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16787.925,3.5,32776.275,7
16-04-23,Producto 273,0,0,24074.575,3.5,0,0,0,0,0,0,45856.02,7,0,0,0,0,0,0,48149.15,7,118079.745,17.5
16-04-23,Producto 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18956.91,3.5,0,0,0,0,18956.91,3.5
16-04-23,Producto 21,0,0,0,0,0,0,0,0,0,0,21242.41,3.5,0,0,0,0,0,0,0,0,21242.41,3.5
16-04-23,Producto 12,0,0,41188.105,3.5,0,0,0,0,0,0,38916.29,3.5,0,0,0,0,0,0,0,0,80104.395,7
16-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,20093.605,3.5,0,0,0,0,0,0,0,0,20093.605,3.5
16-04-23,Producto 59,0,0,0,0,0,0,0,0,0,0,39172.455,3.5,0,0,0,0,0,0,0,0,39172.455,3.5
16-04-23,Producto 33,0,0,0,0,0,0,0,0,0,0,113519.35,7,0,0,64256.22,3.5,0,0,0,0,177775.57,10.5
16-04-23,Producto 267,0,0,0,0,0,0,0,0,0,0,66463.25,3.5,0,0,0,0,0,0,0,0,66463.25,3.5
16-04-23,Producto 8,0,0,66298.19,3.5,0,0,0,0,0,0,252531.37,14,0,0,72726.01,3.5,0,0,0,0,391555.57,21
16-04-23,Producto 122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56130.655,7,0,0,0,0,56130.655,7
16-04-23,Producto 134,0,0,0,0,0,0,0,0,0,0,123069.59,10.5,0,0,0,0,0,0,0,0,123069.59,10.5
17-04-23,Producto 22,0,0,0,0,0,0,0,0,0,0,40038.075,14,0,0,0,0,0,0,0,0,40038.075,14
17-04-23,Producto 63,0,0,0,0,0,0,0,0,0,0,27011.565,7,0,0,0,0,0,0,0,0,27011.565,7
17-04-23,Producto 88,0,0,0,0,0,0,0,0,0,0,45586.66,3.5,0,0,0,0,0,0,0,0,45586.66,3.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,21085.925,3.5,0,0,0,0,0,0,0,0,21085.925,3.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,24244.78,3.5,0,0,27506.43,3.5,0,0,0,0,51751.21,7
17-04-23,Producto 273,0,0,31712.45,3.5,0,0,0,0,0,0,37087.715,3.5,0,0,0,0,35854.21,3.5,0,0,104654.375,10.5
17-04-23,Producto 273,0,0,34177.325,7,0,0,0,0,0,0,20632.78,7,0,0,0,0,0,0,0,0,54810.105,14
17-04-23,Producto 273,14784.385,3.5,0,0,0,0,0,0,0,0,20633.935,3.5,0,0,0,0,0,0,0,0,35418.32,7
17-04-23,Producto 273,0,0,28362.11,3.5,0,0,0,0,0,0,27373.815,3.5,0,0,0,0,0,0,0,0,55735.925,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,10975.79,3.5,0,0,0,0,0,0,0,0,10975.79,3.5
17-04-23,Producto 273,0,0,15930.18,3.5,0,0,0,0,0,0,0,0,0,0,15930.18,3.5,0,0,0,0,31860.36,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,3617.67,3.5,0,0,0,0,0,0,0,0,3617.67,3.5
17-04-23,Producto 38,0,0,0,0,0,0,0,0,0,0,7918.155,7,0,0,0,0,0,0,0,0,7918.155,7
17-04-23,Producto 34,0,0,0,0,0,0,0,0,0,0,25794.895,3.5,0,0,0,0,0,0,0,0,25794.895,3.5
17-04-23,Producto 46,0,0,0,0,0,0,0,0,0,0,32081.315,3.5,0,0,0,0,0,0,0,0,32081.315,3.5
17-04-23,Producto 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37324.77,3.5,0,0,0,0,37324.77,3.5
17-04-23,Producto 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57674.47,3.5,0,0,0,0,57674.47,3.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,33314.015,7,0,0,0,0,0,0,0,0,33314.015,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,26869.325,3.5,0,0,0,0,23765.455,3.5,0,0,0,0,50634.78,7
17-04-23,Producto 273,0,0,31305.365,3.5,0,0,0,0,30261.84,3.5,25487,3.5,0,0,0,0,0,0,0,0,87054.205,10.5
17-04-23,Producto 273,0,0,37354.52,3.5,0,0,0,0,0,0,33009.2,3.5,0,0,0,0,0,0,0,0,70363.72,7
17-04-23,Producto 1,0,0,21114.66,14,0,0,0,0,0,0,10557.365,7,0,0,23224.18,14,0,0,0,0,54896.205,35
17-04-23,Producto 0,0,0,7094.815,3.5,0,0,0,0,0,0,27537.72,14,8297.415,3.5,14189.63,7,0,0,0,0,57119.58,28
17-04-23,Producto 205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715.055,3.5,0,0,0,0,2715.055,3.5
17-04-23,Producto 5,0,0,19115.145,7,0,0,0,0,0,0,9103.745,3.5,0,0,10619.525,3.5,12006.505,3.5,20217.33,7,71062.25,24.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,17885.595,7,0,0,0,0,0,0,0,0,17885.595,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,9310.315,3.5,0,0,0,0,0,0,0,0,9310.315,3.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,27886.18,7,0,0,0,0,0,0,27886.18,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,19029.92,3.5,0,0,0,0,0,0,0,0,19029.92,3.5
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15837.5,3.5,0,0,0,0,15837.5,3.5
17-04-23,Producto 273,0,0,16787.925,3.5,0,0,0,0,0,0,0,0,0,0,15988.35,3.5,0,0,0,0,32776.275,7
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,45856.02,7,0,0,47002.585,7,0,0,0,0,92858.605,14
17-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,12548.69,3.5,0,0,0,0,0,0,12548.69,3.5
17-04-23,Producto 201,0,0,0,0,0,0,0,0,0,0,108617.145,3.5,0,0,0,0,0,0,0,0,108617.145,3.5
17-04-23,Producto 273,0,0,24676.365,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24676.365,3.5
17-04-23,Producto 64,0,0,0,0,0,0,0,0,0,0,38539.725,3.5,0,0,0,0,0,0,0,0,38539.725,3.5
17-04-23,Producto 54,0,0,0,0,0,0,0,0,0,0,149617.055,10.5,0,0,0,0,0,0,0,0,149617.055,10.5
17-04-23,Producto 45,0,0,0,0,0,0,0,0,79451.96,3.5,78495.83,3.5,0,0,0,0,0,0,0,0,157947.79,7
17-04-23,Producto 8,0,0,81622.94,3.5,0,0,0,0,0,0,66464.37,3.5,0,0,0,0,0,0,0,0,148087.31,7
17-04-23,Producto 131,0,0,0,0,0,0,0,0,0,0,42931.105,7,0,0,0,0,0,0,0,0,42931.105,7
17-04-23,Producto 122,0,0,26343.17,3.5,0,0,0,0,0,0,26403.685,3.5,0,0,0,0,0,0,0,0,52746.855,7
17-04-23,Producto 134,0,0,0,0,0,0,0,0,33704.545,3.5,0,0,0,0,0,0,0,0,0,0,33704.545,3.5
18-04-23,Producto 22,0,0,10511.655,3.5,0,0,0,0,0,0,31726.065,10.5,0,0,0,0,0,0,19551.63,7,61789.35,21
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24245.375,3.5,0,0,0,0,24245.375,3.5
18-04-23,Producto 273,0,0,0,0,0,0,0,0,37813.16,7,68511.345,14,17566.675,3.5,16689.89,3.5,0,0,0,0,140581.07,28
18-04-23,Producto 273,0,0,20633.76,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23833.81,3.5,44467.57,7
18-04-23,Producto 273,0,0,22754.27,3.5,0,0,0,0,0,0,68263.895,10.5,0,0,45502.38,7,0,0,0,0,136520.545,21
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16890.685,3.5,16890.685,3.5
18-04-23,Producto 248,0,0,0,0,0,0,0,0,20412.42,3.5,0,0,0,0,0,0,0,0,0,0,20412.42,3.5
18-04-23,Producto 273,16997.925,3.5,0,0,0,0,0,0,0,0,23061.045,3.5,0,0,0,0,0,0,0,0,40058.97,7
18-04-23,Producto 38,0,0,0,0,0,0,0,0,0,0,7228.935,7,0,0,0,0,0,0,0,0,7228.935,7
18-04-23,Producto 34,0,0,0,0,0,0,0,0,0,0,22957.445,3.5,0,0,31677.94,3.5,0,0,0,0,54635.385,7
18-04-23,Producto 46,0,0,0,0,0,0,0,0,0,0,37522.03,3.5,0,0,0,0,0,0,0,0,37522.03,3.5
18-04-23,Producto 273,0,0,19437.145,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19437.145,3.5
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25016.285,3.5,25016.285,3.5
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58071.475,7,58071.475,7
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,67755.73,7,0,0,0,0,0,0,0,0,67755.73,7
18-04-23,Producto 1,0,0,0,0,0,0,0,0,0,0,16890.125,10.5,0,0,10557.33,7,0,0,0,0,27447.455,17.5
18-04-23,Producto 0,0,0,21284.515,10.5,0,0,0,0,0,0,13790.49,7,0,0,13876.31,3.5,0,0,0,0,48951.315,21
18-04-23,Producto 5,0,0,0,0,0,0,0,0,0,0,17260.32,7,0,0,9557.555,3.5,0,0,9557.555,3.5,36375.43,14
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,20634.25,7,0,0,0,0,0,0,0,0,20634.25,7
18-04-23,Producto 273,0,0,13710.27,3.5,0,0,0,0,0,0,0,0,15264.2,3.5,0,0,0,0,0,0,28974.47,7
18-04-23,Producto 245,0,0,0,0,0,0,0,0,0,0,15475.845,3.5,0,0,0,0,0,0,0,0,15475.845,3.5
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39253.62,7,39253.62,7
18-04-23,Producto 273,0,0,33575.85,7,0,0,0,0,0,0,15988.35,3.5,0,0,0,0,0,0,0,0,49564.2,10.5
18-04-23,Producto 273,0,0,24074.575,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24074.575,3.5
18-04-23,Producto 21,0,0,0,0,0,0,0,0,0,0,42488.81,7,0,0,0,0,0,0,0,0,42488.81,7
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11580.485,3.5,0,0,0,0,11580.485,3.5
18-04-23,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10729.145,3.5,0,0,0,0,10729.145,3.5
